Customer Id,Customer Fname,Customer Lname,Customer Email,Customer Country,Latitude,Longitude,Customer City,Customer State,Customer Street,Customer Zipcode,Customer Segment
9572,Mary,Nelson,XXXXXXXXX,Puerto Rico,18.26647568,-66.37058258,Caguas,PR,1804 Shady Maze,725.0,Consumer
9573,Grace,Gould,XXXXXXXXX,EE. UU.,39.93153,-91.4054718,Quincy,IL,3979 Foggy Nectar Meadow,62301.0,Corporate
9574,Mary,Smith,XXXXXXXXX,Puerto Rico,18.20989609,-66.37055969,Caguas,PR,357 Noble Lane,725.0,Consumer
9575,John,Richards,XXXXXXXXX,EE. UU.,34.13360977,-117.9058914,Azusa,CA,4062 Rocky Fox Limits,91702.0,Consumer
9576,Hannah,Pena,XXXXXXXXX,EE. UU.,37.32138825,-122.0307388,Cupertino,CA,3729 Umber Autumn Trace,95014.0,Consumer
9577,Mary,Macias,XXXXXXXXX,EE. UU.,35.68884659,-86.81004334,Columbia,TN,3914 Foggy Sky Manor,38401.0,Consumer
9578,Robert,Smith,XXXXXXXXX,Puerto Rico,18.25349617,-66.37059021,Caguas,PR,2553 Harvest Dell,725.0,Consumer
9579,Beverly,White,XXXXXXXXX,EE. UU.,42.9666214,-78.74194336,Buffalo,NY,355 Dusty Grounds,14221.0,Consumer
9580,Mary,Robbins,XXXXXXXXX,EE. UU.,36.02261353,-115.172287,Las Vegas,NV,9216 Tawny Berry Point,89123.0,Consumer
9581,Deborah,Smith,XXXXXXXXX,Puerto Rico,18.27407646,-66.37063599,Caguas,PR,7130 Velvet Jetty,725.0,Consumer
9582,Mary,Wyatt,XXXXXXXXX,EE. UU.,41.49098206,-81.73258972,Cleveland,OH,7342 Rocky Leaf Jetty,44120.0,Corporate
9583,Sarah,Smith,XXXXXXXXX,Puerto Rico,18.28117561,-66.37052155,Caguas,PR,8776 Heather Green,725.0,Home Office
9584,Maria,Rowe,XXXXXXXXX,EE. UU.,40.81995392,-73.86433411,Bronx,NY,9495 Grand Diversion,10473.0,Consumer
9585,Frances,Smith,XXXXXXXXX,EE. UU.,29.68492317,-95.6342926,Sugar Land,TX,8666 High Hickory Route,77479.0,Consumer
9586,Mary,Olson,XXXXXXXXX,Puerto Rico,18.29301071,-66.37052155,Caguas,PR,1399 Dewy Expressway,725.0,Consumer
9587,Robert,Hawkins,XXXXXXXXX,EE. UU.,39.96744919,-75.58142853,West Chester,PA,7126 Hazy Berry Mount,19382.0,Consumer
9588,Kathryn,Smith,XXXXXXXXX,Puerto Rico,18.24006271,-66.37051392,Caguas,PR,849 Noble Apple Private,725.0,Corporate
9589,Jacqueline,Arroyo,XXXXXXXXX,EE. UU.,34.00875855,-117.9636078,Hacienda Heights,CA,6716 Indian Cider Promenade,91745.0,Consumer
9590,Adam,Smith,XXXXXXXXX,Puerto Rico,18.24869347,-66.37059021,Caguas,PR,9879 Foggy Hills Freeway,725.0,Consumer
9591,Mary,Gonzalez,XXXXXXXXX,EE. UU.,37.3627739,-122.0320969,Sunnyvale,CA,840 Wishing Vista,94087.0,Consumer
9592,Jacqueline,Smith,XXXXXXXXX,EE. UU.,32.979702,-80.03579712,Goose Creek,SC,9612 Cozy Line,29445.0,Consumer
9593,Alexander,Camacho,XXXXXXXXX,Puerto Rico,18.24558449,-66.37050629,Caguas,PR,835 Lost Anchor Meadow,725.0,Consumer
9594,Mary,Smith,XXXXXXXXX,EE. UU.,40.05984879,-75.08175659,Philadelphia,PA,7770 Green Log Run,19111.0,Home Office
9595,Judy,Nixon,XXXXXXXXX,EE. UU.,35.50666809,-79.37885284,Sanford,NC,5310 Crystal Hills Mount,27330.0,Consumer
9596,Mary,Smith,XXXXXXXXX,EE. UU.,33.12691498,-117.075058,Escondido,CA,3178 Round Front,92025.0,Consumer
9597,Lori,Perez,XXXXXXXXX,Puerto Rico,18.24115372,-66.37056732,Caguas,PR,1465 Round Fawn Passage,725.0,Home Office
9598,Mary,Golden,XXXXXXXXX,EE. UU.,41.90305328,-87.93289185,Elmhurst,IL,8055 Thunder Farm,60126.0,Home Office
9599,Barbara,Smith,XXXXXXXXX,Puerto Rico,18.23048401,-66.37059021,Caguas,PR,378 Cinder View,725.0,Home Office
9600,Nicholas,Sanders,XXXXXXXXX,EE. UU.,39.95728302,-74.19393158,Toms River,NJ,2089 Old Avenue,8753.0,Consumer
9601,Olivia,Reid,XXXXXXXXX,EE. UU.,35.73103714,-78.85575104,Apex,NC,5382 Cinder Mountain,27502.0,Corporate
9602,Crystal,Smith,XXXXXXXXX,Puerto Rico,18.21647072,-66.37059021,Caguas,PR,5238 Amber Villas,725.0,Home Office
9603,Mary,Moore,XXXXXXXXX,EE. UU.,37.28808594,-121.9490814,Campbell,CA,2299 Foggy Shadow Cape,95008.0,Consumer
9604,Nathan,Kane,XXXXXXXXX,Puerto Rico,18.20489121,-66.37063599,Caguas,PR,1070 Wishing Panda Ramp,725.0,Consumer
9605,Mary,Smith,XXXXXXXXX,Puerto Rico,18.38011932,-66.18312836,Bayamon,PR,7811 Quiet Goose Autoroute,957.0,Corporate
9606,Patricia,Cooper,XXXXXXXXX,EE. UU.,33.16834259,-117.3173981,Granada Hills,CA,2452 Hazy Cloud Beach,91344.0,Consumer
9607,Mary,Smith,XXXXXXXXX,Puerto Rico,18.24666977,-66.37055969,Caguas,PR,9882 Heather Gate,725.0,Home Office
9608,Jack,Lewis,XXXXXXXXX,EE. UU.,34.09395981,-117.4498901,Fontana,CA,7717 Amber Woods,92335.0,Consumer
9609,Mary,Lucero,XXXXXXXXX,EE. UU.,29.55062294,-95.80967712,Houston,TX,1749 Easy Falls,77083.0,Consumer
9610,Frances,Smith,XXXXXXXXX,EE. UU.,34.81822968,-118.5527115,Lancaster,CA,7596 Bright Pike,93536.0,Corporate
9611,Mary,Carrillo,XXXXXXXXX,EE. UU.,38.55596924,-90.27106476,Saint Louis,MO,9456 Lazy Terrace,63116.0,Corporate
9612,Willie,Roberson,XXXXXXXXX,Puerto Rico,18.29775429,-66.37055206,Caguas,PR,6909 Shady Sky Park,725.0,Corporate
9613,Mary,Smith,XXXXXXXXX,EE. UU.,33.40356064,-112.0214005,Phoenix,AZ,4271 Indian Trail,85040.0,Corporate
9614,Patricia,Frazier,XXXXXXXXX,EE. UU.,34.06577683,-118.0826416,Rosemead,CA,2472 Noble Butterfly Dell,91770.0,Consumer
9615,Charles,Smith,XXXXXXXXX,EE. UU.,33.3201561,-117.1563568,Escondido,CA,4088 Stony Vista,92026.0,Corporate
9616,Matthew,Grant,XXXXXXXXX,Puerto Rico,18.22518158,-66.37056732,Caguas,PR,4780 Honey Bluff Circuit,725.0,Corporate
9617,Mary,Guerrero,XXXXXXXXX,EE. UU.,34.02927399,-118.4060135,Los Angeles,CA,6424 Cinder Oak Island,90034.0,Consumer
9618,Rose,Case,XXXXXXXXX,EE. UU.,27.91247559,-82.3192749,Brandon,FL,3983 Golden By-pass,33511.0,Consumer
9619,Mary,Smith,XXXXXXXXX,Puerto Rico,18.27352142,-66.3705368,Caguas,PR,190 Heather View,725.0,Consumer
9620,Juan,Martin,XXXXXXXXX,EE. UU.,36.08757019,-79.88663483,Greensboro,NC,8924 Easy Treasure Nook,27410.0,Consumer
9621,Mary,Vang,XXXXXXXXX,Puerto Rico,18.23121452,-66.37050629,Caguas,PR,3931 Gentle Ramp,725.0,Consumer
9622,Roy,Smith,XXXXXXXXX,EE. UU.,29.33264732,-98.44306946,Mission,TX,9100 Silent Spring Close,78572.0,Consumer
9623,Mary,Davila,XXXXXXXXX,EE. UU.,30.2586937,-97.76625061,Austin,TX,355 Amber Elk Abbey,78704.0,Consumer
9624,Ann,Smith,XXXXXXXXX,Puerto Rico,18.26155472,-66.37059021,Caguas,PR,4435 Silent Bear Road,725.0,Corporate
9625,Mary,Jones,XXXXXXXXX,EE. UU.,40.79811859,-73.96691895,New York,NY,6234 Honey Grove Expressway,10025.0,Corporate
9626,Dorothy,Frye,XXXXXXXXX,EE. UU.,31.65174103,-106.2676239,El Paso,TX,4849 Clear Blossom Turnabout,79927.0,Corporate
9627,Mary,Smith,XXXXXXXXX,EE. UU.,36.11117935,-115.2110291,Las Vegas,NV,7464 Quaking Stead,89103.0,Corporate
9628,James,Young,XXXXXXXXX,Puerto Rico,18.27112579,-66.37062836,Caguas,PR,9781 Tawny Nectar Park,725.0,Consumer
9629,Mark,Smith,XXXXXXXXX,EE. UU.,29.46007919,-98.52754211,San Antonio,TX,5768 Emerald Blossom Parkway,78201.0,Consumer
9630,Mary,Carrillo,XXXXXXXXX,Puerto Rico,18.2329464,-66.37054443,Caguas,PR,9854 Umber Trail,725.0,Consumer
9631,Emily,Smith,XXXXXXXXX,EE. UU.,30.60759926,-96.31684876,College Station,TX,6727 Silver Farms,77840.0,Home Office
9632,Mary,Tate,XXXXXXXXX,Puerto Rico,18.22980309,-66.37057495,Caguas,PR,9650 Red Farm,725.0,Corporate
9633,Catherine,Smith,XXXXXXXXX,EE. UU.,38.78873444,-90.40839386,Saint Louis,MO,1799 Easy Woods,63136.0,Corporate
9634,Mary,Weaver,XXXXXXXXX,EE. UU.,39.42603684,-75.23985291,Bridgeton,NJ,2269 High Limits,8302.0,Corporate
9635,Billy,Smith,XXXXXXXXX,Puerto Rico,18.209301,-66.37054443,Caguas,PR,3865 Grand Robin Crossing,725.0,Corporate
9636,Mary,Cruz,XXXXXXXXX,EE. UU.,37.7617569,-122.4713516,San Francisco,CA,3702 Burning Passage,94122.0,Corporate
9637,Nicole,Smith,XXXXXXXXX,Puerto Rico,18.20589829,-66.37057495,Caguas,PR,5763 Crystal Alley,725.0,Corporate
9639,Mary,Smith,XXXXXXXXX,EE. UU.,38.79660034,-90.34640503,Florissant,MO,6876 Lazy Wharf,63031.0,Home Office
9640,Andrea,Leonard,XXXXXXXXX,EE. UU.,42.39391327,-83.00836945,Detroit,MI,6007 Wishing Common,48213.0,Consumer
9641,Mary,Smith,XXXXXXXXX,Puerto Rico,18.26135063,-66.37062836,Caguas,PR,473 High Plaza,725.0,Consumer
9642,Mary,Bowers,XXXXXXXXX,EE. UU.,41.13985825,-112.1206818,Clearfield,UT,6943 Tawny Log Road,84015.0,Consumer
9643,Olivia,Smith,XXXXXXXXX,Puerto Rico,18.29310226,-66.37051392,Caguas,PR,5103 Tawny Panda Dell,725.0,Consumer
9644,Mary,Koch,XXXXXXXXX,EE. UU.,33.64875412,-117.6374283,Mission Viejo,CA,7377 Jagged Nook,92692.0,Consumer
9645,Andrea,Smith,XXXXXXXXX,Puerto Rico,18.21736908,-66.37050629,Caguas,PR,9959 Dewy Gate Inlet,725.0,Consumer
9646,Mary,Roberts,XXXXXXXXX,EE. UU.,27.50744438,-99.47157288,Laredo,TX,2457 Quiet Autumn Highway,78040.0,Consumer
9647,Charles,Butler,XXXXXXXXX,Puerto Rico,18.22915268,-66.37055206,Caguas,PR,5546 Old Rabbit Towers,725.0,Home Office
9648,Mary,Carrillo,XXXXXXXXX,EE. UU.,33.49538803,-111.8220367,Mesa,AZ,4101 Colonial By-pass,85201.0,Home Office
9649,Barbara,Smith,XXXXXXXXX,Puerto Rico,18.23798943,-66.37062073,Caguas,PR,5259 Bright Deer Crossing,725.0,Home Office
9650,Mary,Douglas,XXXXXXXXX,EE. UU.,37.047966,-76.39997101,Hampton,VA,3754 Red Gardens,23666.0,Consumer
9651,Louis,Olsen,XXXXXXXXX,EE. UU.,44.07599258,-120.9686584,Bend,OR,1358 Quaking Panda Stead,97701.0,Consumer
9652,Mary,Smith,XXXXXXXXX,Puerto Rico,18.24560356,-66.37059784,Caguas,PR,2121 Harvest Maze,725.0,Consumer
9653,Samuel,Thomas,XXXXXXXXX,EE. UU.,40.62457657,-73.94354248,New York,NY,1965 Shady Robin Townline,10029.0,Consumer
9654,Judy,Romero,XXXXXXXXX,EE. UU.,41.6532898,-81.3658371,Mentor,OH,5002 High Bank,44060.0,Corporate
9655,Mary,Shepherd,XXXXXXXXX,EE. UU.,37.37883377,-121.8303375,San Jose,CA,5365 Tawny Apple Limits,95127.0,Corporate
9656,Sarah,Smith,XXXXXXXXX,EE. UU.,43.18824005,-77.56706238,Rochester,NY,9217 Heather Thicket,14609.0,Corporate
9657,Roy,Williams,XXXXXXXXX,Puerto Rico,18.25824547,-66.37051392,Caguas,PR,9417 Emerald Towers,725.0,Corporate
9658,Mary,Jimenez,XXXXXXXXX,EE. UU.,29.69653702,-95.6459198,Houston,TX,5668 Silver Leaf Range,77083.0,Corporate
9659,Paul,Smith,XXXXXXXXX,Puerto Rico,18.20421791,-66.37060547,Caguas,PR,5193 Cotton Grove Rise,725.0,Corporate
9660,Mary,Freeman,XXXXXXXXX,EE. UU.,41.8719368,-71.38621521,Pawtucket,RI,9332 Lazy Crescent,2860.0,Corporate
9661,John,Snyder,XXXXXXXXX,Puerto Rico,18.23939514,-66.37057495,Caguas,PR,7717 Umber Route,725.0,Corporate
9662,Diane,Smith,XXXXXXXXX,EE. UU.,36.15671158,-120.3462524,San Pablo,CA,2803 Hidden Willow Estates,94806.0,Consumer
9663,Mary,Williams,XXXXXXXXX,EE. UU.,42.24398804,-83.61991119,Ypsilanti,MI,5834 Cotton Robin Village,48197.0,Consumer
9664,Jordan,Gay,XXXXXXXXX,EE. UU.,40.70305634,-73.99291229,Brooklyn,NY,5165 Little Common,11201.0,Consumer
9665,Shawn,Smith,XXXXXXXXX,Puerto Rico,18.21031189,-66.3705368,Caguas,PR,182 Cotton Sky Glen,725.0,Consumer
9666,Mary,Collins,XXXXXXXXX,EE. UU.,30.62625504,-96.34488678,College Station,TX,786 Lost Horse Plaza,77840.0,Consumer
9667,Eric,Perry,XXXXXXXXX,EE. UU.,33.77349472,-118.0337219,Garden Grove,CA,5583 Burning Zephyr Mall ,92843.0,Consumer
9668,Stephen,Beasley,XXXXXXXXX,Puerto Rico,18.28202248,-66.37051392,Caguas,PR,8906 Cotton Alley,725.0,Home Office
9669,Samantha,Smith,XXXXXXXXX,EE. UU.,41.49111939,-81.73163605,Cleveland,OH,6940 Hidden Apple Terrace,44120.0,Consumer
9670,Mary,Crane,XXXXXXXXX,Puerto Rico,18.2150631,-66.37055206,Caguas,PR,2517 Green Bluff Stead,725.0,Home Office
9671,Jennifer,Smith,XXXXXXXXX,EE. UU.,34.64638138,-120.4619675,Lompoc,CA,1761 Sleepy River Canyon,93436.0,Consumer
9672,Carl,Jones,XXXXXXXXX,EE. UU.,43.61359024,-116.3935623,Meridian,ID,1066 Stony Bay,83642.0,Corporate
9673,Mary,Blair,XXXXXXXXX,Puerto Rico,18.22789002,-66.37052155,Caguas,PR,7694 Velvet Turnabout,725.0,Corporate
9674,Sean,Smith,XXXXXXXXX,EE. UU.,42.55255508,-83.0960846,Taylor,MI,2681 Cinder By-pass,48180.0,Corporate
9675,Mary,Richardson,XXXXXXXXX,EE. UU.,33.23170853,-117.3020554,Mission Viejo,CA,4545 Middle Pine Chase,92691.0,Consumer
9676,Theresa,Smith,XXXXXXXXX,Puerto Rico,18.28181839,-66.37058258,Caguas,PR,4277 Golden Road,725.0,Corporate
9677,Mary,Brennan,XXXXXXXXX,EE. UU.,37.75931549,-121.435112,Tracy,CA,3151 Burning Beacon Boulevard,95376.0,Home Office
9678,Scott,Smith,XXXXXXXXX,EE. UU.,40.65987396,-112.0028687,Salt Lake City,UT,4712 Stony Oak Beach,84118.0,Corporate
9679,Mary,Moreno,XXXXXXXXX,EE. UU.,30.00682259,-90.06139374,New Orleans,LA,3698 Dusty Diversion,70122.0,Consumer
9680,Robert,Smith,XXXXXXXXX,Puerto Rico,18.20492554,-66.37055969,Caguas,PR,2407 Gentle Woods,725.0,Consumer
9681,Mary,Sweeney,XXXXXXXXX,EE. UU.,32.71627045,-96.76869202,Dallas,TX,7489 Crystal Treasure Run,75216.0,Corporate
9682,Johnny,Smith,XXXXXXXXX,Puerto Rico,18.21920204,-66.37062836,Caguas,PR,8316 Old Pointe,725.0,Corporate
9683,Mary,Ray,XXXXXXXXX,EE. UU.,34.01974869,-117.3625183,Riverside,CA,1411 Umber View,92509.0,Corporate
9684,Wayne,Smith,XXXXXXXXX,EE. UU.,34.97515488,-106.6575928,Albuquerque,NM,7871 Silver Walk,87112.0,Corporate
9685,Mary,Kennedy,XXXXXXXXX,Puerto Rico,18.28909302,-66.37052918,Caguas,PR,6570 Round Campus,725.0,Corporate
9686,Ruth,Kramer,XXXXXXXXX,EE. UU.,41.86656189,-88.10800171,Wheaton,IL,7773 Merry Autoroute,60187.0,Consumer
9687,Mary,Mccormick,XXXXXXXXX,EE. UU.,25.85790253,-80.19734192,Miami,FL,9040 Indian Corner,33161.0,Consumer
9688,Frances,Smith,XXXXXXXXX,EE. UU.,32.27982712,-110.9582291,Tucson,AZ,5593 Merry Pine Dell,85719.0,Corporate
9689,Mary,Moore,XXXXXXXXX,Puerto Rico,18.28805924,-66.37062836,Caguas,PR,3996 Misty Vale,725.0,Corporate
9690,Edward,Mccoy,XXXXXXXXX,Puerto Rico,18.25218201,-66.37059021,Caguas,PR,742 High Lake Farm,725.0,Corporate
9691,Mary,Smith,XXXXXXXXX,EE. UU.,35.4038887,-118.9455185,Bakersfield,CA,3123 Clear Zephyr End,93306.0,Consumer
9692,Carolyn,Price,XXXXXXXXX,EE. UU.,27.50743485,-99.467659,Laredo,TX,2831 Umber Loop,78046.0,Consumer
9693,Mary,Cortez,XXXXXXXXX,EE. UU.,32.97222138,-96.72789002,Richardson,TX,1723 Tawny Via,75080.0,Consumer
9694,Kimberly,Smith,XXXXXXXXX,Puerto Rico,18.23932457,-66.37055206,Caguas,PR,6630 Sleepy Mews,725.0,Home Office
9695,Mary,Cruz,XXXXXXXXX,EE. UU.,40.67913818,-73.94405365,Brooklyn,NY,8109 Clear Beach,11216.0,Home Office
9696,Mary,Smith,XXXXXXXXX,Puerto Rico,18.23314285,-66.37052918,Caguas,PR,7509 Little Expressway,725.0,Home Office
9697,Stephen,Williams,XXXXXXXXX,Puerto Rico,18.44484711,-66.38641357,Vega Baja,PR,4849 Clear Blossom Turnabout,693.0,Consumer
9698,Mary,Lee,XXXXXXXXX,EE. UU.,40.02439499,-86.44609833,Indianapolis,IN,1191 Merry Rabbit Acres,46226.0,Consumer
9699,Timothy,Paul,XXXXXXXXX,Puerto Rico,18.29138184,-66.37050629,Caguas,PR,1674 Amber Loop,725.0,Consumer
9700,Mary,Smith,XXXXXXXXX,EE. UU.,38.58173752,-90.5594101,Ballwin,MO,355 Wishing Rise Ledge,63021.0,Consumer
9701,Lisa,Allen,XXXXXXXXX,EE. UU.,41.3469696,-81.82631683,Strongsville,OH,5737 Rocky Crescent,44136.0,Home Office
9702,Katherine,Tyler,XXXXXXXXX,Puerto Rico,18.27383804,-66.37063599,Caguas,PR,8369 Sunny Crossing,725.0,Home Office
9703,Jonathan,Smith,XXXXXXXXX,EE. UU.,47.39371109,-122.2228317,Kent,WA,248 Rustic Beacon Forest,98031.0,Home Office
9704,Mary,Mcneil,XXXXXXXXX,Puerto Rico,18.27477646,-66.37055969,Caguas,PR,1358 Quiet Gate Moor,725.0,Home Office
9705,Patricia,Smith,XXXXXXXXX,EE. UU.,38.90260315,-76.98190308,Washington,DC,9861 Cinder Sky Estates,20002.0,Consumer
9706,Donald,Gordon,XXXXXXXXX,Puerto Rico,18.2118721,-66.37052918,Caguas,PR,3240 Foggy Hickory Corner,725.0,Home Office
9707,Mary,Bradley,XXXXXXXXX,EE. UU.,40.62810135,-73.96759033,Brooklyn,NY,5902 Silver Embers Diversion,11230.0,Corporate
9708,Cynthia,Smith,XXXXXXXXX,EE. UU.,34.07662964,-118.2648315,Los Angeles,CA,3042 Rustic Line,90026.0,Home Office
9709,Mary,Sharp,XXXXXXXXX,EE. UU.,36.19946671,-115.1088638,North Las Vegas,NV,8012 Burning Nook,89030.0,Home Office
9710,James,Giles,XXXXXXXXX,EE. UU.,42.46523285,-70.93743134,Lynn,MA,4583 Heather Blossom Diversion,1902.0,Home Office
9711,Denise,Smith,XXXXXXXXX,Puerto Rico,18.2189064,-66.37049866,Caguas,PR,2232 Broad Cove,725.0,Home Office
9712,Jesse,May,XXXXXXXXX,EE. UU.,38.34882355,-121.9724197,Vacaville,CA,5463 Rocky Autoroute,95687.0,Home Office
9713,Mary,Smith,XXXXXXXXX,EE. UU.,41.7258606,-88.06419373,Bolingbrook,IL,8110 Indian Port,60440.0,Home Office
9714,Patricia,Tate,XXXXXXXXX,EE. UU.,47.67869949,-122.3217621,Seattle,WA,7909 Golden Highway,98115.0,Home Office
9715,Mary,Smith,XXXXXXXXX,Puerto Rico,18.23178291,-66.37055206,Caguas,PR,8906 Silver Link,725.0,Home Office
9716,Dorothy,Gonzalez,XXXXXXXXX,EE. UU.,41.95851135,-70.66861725,Plymouth,MA,4388 Crystal Canyon,2360.0,Corporate
9717,Rose,Smith,XXXXXXXXX,Puerto Rico,18.21558189,-66.37052155,Caguas,PR,2262 Green Wharf,725.0,Corporate
9718,Mary,Clark,XXXXXXXXX,EE. UU.,38.81951523,-77.19006348,Annandale,VA,4819 Crystal Private,22003.0,Home Office
9719,John,Smith,XXXXXXXXX,EE. UU.,33.89192963,-84.48126984,Smyrna,GA,6468 Quiet Street,30080.0,Home Office
9720,Julia,Berry,XXXXXXXXX,Puerto Rico,18.28323174,-66.37059021,Caguas,PR,7947 Sunny Pathway,725.0,Home Office
9721,Mary,Smith,XXXXXXXXX,EE. UU.,40.888134,-73.86502838,Bronx,NY,3939 Easy Fawn Nook,10457.0,Home Office
9722,Carolyn,Anderson,XXXXXXXXX,Puerto Rico,18.20438004,-66.37055969,Caguas,PR,4396 Round Mews,725.0,Corporate
9723,Rose,White,XXXXXXXXX,EE. UU.,34.03483582,-118.260025,Los Angeles,CA,1396 Silver Berry Impasse,90024.0,Corporate
9724,Mary,Black,XXXXXXXXX,Puerto Rico,18.22929192,-66.37056732,Caguas,PR,3293 Indian Cloud Circle,725.0,Consumer
9725,Robert,Sloan,XXXXXXXXX,EE. UU.,38.80664825,-90.70192719,O Fallon,MO,6574 Clear Spring Mountain,63366.0,Consumer
9726,Steven,Smith,XXXXXXXXX,Puerto Rico,18.24162674,-66.37054443,Caguas,PR,4097 Middle Spring Centre,725.0,Consumer
9727,Mary,Cruz,XXXXXXXXX,EE. UU.,42.0063591,-87.66739655,Chicago,IL,6540 Thunder Square,60626.0,Home Office
9728,Hannah,Boyle,XXXXXXXXX,Puerto Rico,18.27609825,-66.37050629,Caguas,PR,6229 Clear Oak Lookout,725.0,Home Office
9729,Mary,Smith,XXXXXXXXX,EE. UU.,38.91308212,-76.89067841,Washington,DC,1676 Red Drive,20020.0,Home Office
9730,Grace,Bean,XXXXXXXXX,Puerto Rico,18.26254654,-66.3706131,Caguas,PR,2983 Burning Townline,725.0,Home Office
9731,Mary,Smith,XXXXXXXXX,EE. UU.,29.73701477,-94.96875763,Baytown,TX,660 Harvest Bay,77520.0,Home Office
9732,Nancy,Jennings,XXXXXXXXX,Puerto Rico,18.20813179,-66.37054443,Caguas,PR,7046 Cinder Lagoon Highway,725.0,Home Office
9733,Marie,Acosta,XXXXXXXXX,EE. UU.,25.92748261,-97.48326111,Brownsville,TX,5459 Noble Brook Landing,78521.0,Consumer
9734,Mary,Valentine,XXXXXXXXX,EE. UU.,40.73192978,-73.8688736,Rego Park,NY,4675 Rocky Field,11374.0,Corporate
9735,Jack,Smith,XXXXXXXXX,Puerto Rico,18.20632362,-66.37052155,Caguas,PR,1780 Grand View Route,725.0,Corporate
9736,Mary,Hamilton,XXXXXXXXX,EE. UU.,36.0590744,-115.1722336,Las Vegas,NV,7136 Sunny Grove Freeway,89108.0,Consumer
9737,Benjamin,Smith,XXXXXXXXX,Puerto Rico,18.25828552,-66.37052155,Caguas,PR,1800 Quiet Creek Stead,725.0,Consumer
9738,Mary,Castillo,XXXXXXXXX,EE. UU.,42.9221611,-84.01567841,East Lansing,MI,7887 Misty Grove Trail,48823.0,Consumer
9739,Sara,Rich,XXXXXXXXX,Puerto Rico,18.22930908,-66.3705368,Caguas,PR,6884 Honey Byway,725.0,Corporate
9740,Mary,Smith,XXXXXXXXX,EE. UU.,37.29937744,-121.8589783,San Jose,CA,2299 Foggy Shadow Cape,95111.0,Consumer
9741,Judith,King,XXXXXXXXX,Puerto Rico,18.25760841,-66.37052155,Caguas,PR,9596 Cotton Island Chase,725.0,Corporate
9742,Mary,Frost,XXXXXXXXX,EE. UU.,40.64249039,-73.99433136,New York,NY,4208 Jagged Apple Dale,10021.0,Home Office
9743,David,Smith,XXXXXXXXX,EE. UU.,37.75743866,-122.4193726,San Francisco,CA,6830 Red Pond Meadow,94110.0,Home Office
9744,Donna,Huff,XXXXXXXXX,EE. UU.,35.0965271,-90.06786346,Memphis,TN,1690 Tawny Moor,38109.0,Home Office
9745,Michelle,Smith,XXXXXXXXX,Puerto Rico,18.2359066,-66.37062073,Caguas,PR,151 Jagged Rise Stead,725.0,Home Office
9746,Mary,Brooks,XXXXXXXXX,EE. UU.,34.21543884,-118.5360184,Reseda,CA,7958 Harvest Grove Pike,91335.0,Consumer
9747,Helen,Davidson,XXXXXXXXX,EE. UU.,42.11386108,-76.11588287,Endicott,NY,5918 Easy Mountain Beach,13760.0,Consumer
9748,Mary,Smith,XXXXXXXXX,EE. UU.,28.03085518,-82.50086212,Tampa,FL,1040 Shady Horse Limits,33614.0,Consumer
9749,Anthony,Mcguire,XXXXXXXXX,Puerto Rico,18.22610664,-66.37057495,Caguas,PR,7536 Jagged Elk Grove,725.0,Consumer
9750,Mary,Smith,XXXXXXXXX,EE. UU.,40.74272919,-73.89289093,Woodside,NY,7293 Harvest Valley,11377.0,Consumer
9751,Brenda,Pollard,XXXXXXXXX,EE. UU.,41.89513397,-87.73803711,Chicago,IL,4491 Silver Via,60624.0,Home Office
9752,Mary,Smith,XXXXXXXXX,Puerto Rico,18.20422936,-66.3705368,Caguas,PR,4805 Iron Blossom Bend,725.0,Consumer
9753,Jonathan,Johnson,XXXXXXXXX,EE. UU.,38.29298782,-85.81134796,New Albany,IN,4805 Iron Blossom Bend,47150.0,Consumer
9754,Mary,Matthews,XXXXXXXXX,Puerto Rico,18.23230934,-66.37049866,Caguas,PR,6127 Pleasant Wagon  Campus,725.0,Consumer
9755,Ryan,Smith,XXXXXXXXX,EE. UU.,40.74636841,-73.85482025,Corona,NY,8663 Red Creek Via,11368.0,Corporate
9756,Mary,White,XXXXXXXXX,EE. UU.,32.81010819,-96.68649292,Dallas,TX,6595 Easy Loop,75228.0,Corporate
9757,Madison,Smith,XXXXXXXXX,EE. UU.,34.94900131,-120.4456711,Santa Maria,CA,9420 Velvet Lagoon Trail,93458.0,Corporate
9758,Mary,Wilson,XXXXXXXXX,Puerto Rico,18.28267098,-66.37060547,Caguas,PR,2525 Thunder Loop,725.0,Corporate
9759,Catherine,Elliott,XXXXXXXXX,EE. UU.,29.89166832,-95.26724243,Houston,TX,8335 Shady Leaf Rise,77072.0,Home Office
9760,Mary,Wolf,XXXXXXXXX,Puerto Rico,18.21571159,-66.37055969,Caguas,PR,7969 Umber Forest,725.0,Consumer
9761,Helen,Smith,XXXXXXXXX,EE. UU.,25.94647598,-97.42303467,Brownsville,TX,8927 Merry Elk Centre,78521.0,Consumer
9762,Ronald,Johnson,XXXXXXXXX,EE. UU.,32.74413681,-117.1842575,San Diego,CA,4480 Pleasant Branch Parkway,92126.0,Consumer
9763,Mary,Dean,XXXXXXXXX,EE. UU.,32.82715988,-97.00611877,Irving,TX,7197 Honey Quail Round,75061.0,Corporate
9764,John,Smith,XXXXXXXXX,Puerto Rico,39.49591446,-98.98998261,San Sebastian,PR,3732 Old Mountain Bank,685.0,Consumer
